AccountId,AccountName
200000000003949,Russell Stover Candies
200000000003950,RWE Group
200000000003951,Ryanair Holdings
200000000003952,Ryder
200000000003953,Ryder System Inc
200000000003954,Ryerson Tull Inc
200000000003955,Ryland Group Inc.
200000000003956,Ryland Homes
200000000003957,S-Oil
200000000003958,S.C. Johnson & Son
200000000003959,S3 Graphics
200000000003960,Sí_dzucker
200000000003961,Sabanci Holding
200000000003962,Sabesp
200000000003963,SABMiller
200000000003964,Sabre Holdings
200000000003965,Sabre Holdings Corp
200000000003966,Safeco
200000000003967,Safeco Corp
200000000003968,Safeguard Scientifics Inc.
200000000003969,Safeway
200000000003970,Safeway Inc
200000000003971,Safeway Inc.
200000000003972,Safran
200000000003973,SAIC
200000000003974,SAIC Motor
200000000003975,Saint-Gobain
200000000003976,Saks Inc
200000000003977,Saleen Automotive
200000000003978,Salem Communications
200000000003979,Salesforce.com
200000000003980,"Salesforce.com, Inc."
200000000003981,Salzgitter
200000000003982,Samba Financial Group
200000000003983,Sampo
200000000003984,Samsung C&T
200000000003985,Samsung Electronics
200000000003986,Samsung Fire & Marine
200000000003987,Samsung Heavy Industries
200000000003988,Samsung Life Insurance
200000000003989,San Miguel
200000000003990,San-In Godo Bank
200000000003991,SanDisk
200000000003992,Sandvik
200000000003993,Sanlam
200000000003994,Sanmina-SCI Inc
200000000003995,Sanofi
200000000003996,Santos
200000000003997,Sany Heavy Industry
200000000003998,SAP
200000000003999,Saputo
200000000004000,Sara Lee Corp
200000000004001,Sara Lee Corporation
200000000004002,Saras
200000000004003,Sasol
200000000004004,Saudi Arabian Fertilizers
200000000004005,Saudi Arabian Mining
200000000004006,Saudi Basic Industries
200000000004007,Saudi British Bank
200000000004008,Saudi Electricity
200000000004009,Saudi Hollandi Bank
200000000004010,Saudi Investment Bank
200000000004011,Saudi Telecom
200000000004012,Sauer-Danfoss
200000000004013,Savage Arms Company
200000000004014,Save Mart Supermarkets
200000000004015,Savers
200000000004016,Savola Group
200000000004017,Sbarro
200000000004018,SBC Communications Inc
200000000004019,Sberbank
200000000004020,SBI Holdings
200000000004021,SCA
200000000004022,SCANA
200000000004023,Scana Corp.
200000000004024,SCANA Corporation
200000000004025,Schering-Plough Corp
200000000004026,Schindler Holding
200000000004027,Schlumberger
200000000004028,Schneider Electric
200000000004029,"Schneider National, Inc."
200000000004030,Schnitzer Steel Industries
200000000004031,Schnucks
200000000004032,Schoep's Ice Cream
200000000004033,Scholastic Corp
200000000004034,Scholastic Corporation
200000000004035,Schroders
200000000004036,Schwan Food Company
200000000004037,SCI Systems Onc.
200000000004038,Science Applications Intl. Inc.
200000000004039,Scientific-Atlanta Inc
200000000004040,Scimba
200000000004041,Scindo
200000000004042,Scinyx
200000000004043,Sciyo
200000000004044,Scizio
200000000004045,Scor
200000000004046,Scottrade
200000000004047,Scotts Company
200000000004048,Scripps Networks Interactive
200000000004049,SDIC Power Holdings
200000000004050,Seaboard Corp
200000000004051,Seaboard Corporation
200000000004052,Seadrill
200000000004053,Seagate Technology
200000000004054,Sealed Air
200000000004055,Sealed Air Corp
200000000004056,Sealed Air Corporation
200000000004057,Sears
200000000004058,Sears Holdings
200000000004059,Sears Roebuck & Co
200000000004060,Seattle's Best Coffee
200000000004061,SEB
200000000004062,Secom
200000000004063,Securitas
200000000004064,Sega Sammy Holdings
200000000004065,Seiko Epson
200000000004066,Sekisui Chemical
200000000004067,Sekisui House
200000000004068,Sembcorp Industries
200000000004069,Semen Indonesia
200000000004070,Semindo
200000000004071,Seminti
200000000004072,Seminu
200000000004073,Semitri
200000000004074,Semizzy
200000000004075,Sempra Energy
200000000004076,Seneca Foods Corporation
200000000004077,Senshu Ikeda Holdings
200000000004078,Sequa Corp
200000000004079,Sequoia Capital
200000000004080,Sequoia Voting Systems
200000000004081,Service Corp. International
200000000004082,Service Corporation International (SCI)
200000000004083,ServiceMaster Co
200000000004084,SERVPRO Industries
200000000004085,SES
200000000004086,Seven & I Holdings
200000000004087,Severn Trent
200000000004088,Severstal
200000000004089,SFN Group
200000000004090,SGS
200000000004091,Shaanxi Coal Industry
200000000004092,Shaklee Corporation
200000000004093,Shandong Iron and Steel
200000000004094,Shanghai Construction
200000000004095,Shanghai Electric Group
200000000004096,Shanghai International Port
200000000004097,Shanghai Material Trading
200000000004098,Shanghai Pharmaceuticals
200000000004099,Shanghai Pudong Development
200000000004100,Shangri-La Asia
200000000004101,Shanxi Taigang Stainless
200000000004102,Sharecare
200000000004103,Sharp
200000000004104,Shaw Communications
200000000004105,Shaw Group Inc
200000000004106,Shea Homes
200000000004107,"Sheetz, Inc."
200000000004108,Shenzhen Overseas
200000000004109,Sherwin-Williams
200000000004110,Sherwin-Williams Company
200000000004111,Shiga Bank
200000000004112,Shikoku Bank
200000000004113,Shimano
200000000004114,Shimao Property Holdings
200000000004115,Shimizu
200000000004116,Shin Kong Financial
200000000004117,Shin-Etsu Chemical
200000000004118,Shinhan Financial Group
200000000004119,Shinsei Bank
200000000004120,Shionogi & Co.
200000000004121,Shire
200000000004122,Shirokiya
200000000004123,Shiseido
200000000004124,Shizuoka Bank
200000000004125,Shoney's
200000000004126,Shop 'n Save
200000000004127,Shopko Stores Inc
200000000004128,Shoprite Holdings
200000000004129,Showa Shell Sekiyu
200000000004130,Shui On Land
200000000004131,Shure
200000000004132,Shutterstock
200000000004133,Siam Cement
200000000004134,Siam Commercial Bank
200000000004135,Sichuan Changhong Electric
200000000004136,Siebel Systems Inc
200000000004137,Siemens
200000000004138,Sierra Health Services Inc
200000000004139,Sierra Nevada Brewing Company
200000000004140,Sierra Nevada Corporation
200000000004141,Sierra Pacific Resources
200000000004142,Sigma-Aldrich
200000000004143,Signature Bank
200000000004144,Signet Jewelers
200000000004145,Sika
200000000004146,Sikorsky Aircraft
200000000004147,Silgan Holdings Inc.
200000000004148,Silicon Graphics Inc
200000000004149,Silicon Graphics International
200000000004150,Silicon Image
200000000004151,Silver Lake Partners
200000000004152,Silver Wheaton
200000000004153,Sime Darby
200000000004154,Simon Property Group
200000000004155,Simon Property Group Inc
200000000004156,Sinclair Oil Corporation
200000000004157,Singapore Airlines
200000000004158,SingTel
200000000004159,Sino Land
200000000004160,Sino-Ocean Land Holdings
200000000004161,Sinohydro Group
200000000004162,Sinomach Automobile
200000000004163,SinoPac Financial
200000000004164,SINOPEC Engineering (Group)
200000000004165,Sinopec-China Petroleum
200000000004166,Sinopharm Group
200000000004167,Sirius XM Radio
200000000004168,Sistema
200000000004169,Six Flags
200000000004170,Sizzler
200000000004171,SJM Holdings
200000000004172,SK Holdings
200000000004173,SK Hynix
200000000004174,SK Innovation
200000000004175,SK Networks
200000000004176,SK Telecom
200000000004177,Skadel
200000000004178,Skalith
200000000004179,Skanska
200000000004180,Skanu
200000000004181,Skatri
200000000004182,Skazio
200000000004183,Skechers
200000000004184,SKF Group
200000000004185,Skicy
200000000004186,Skifix
200000000004187,Skimba
200000000004188,Skinder
200000000004189,Skinu
200000000004190,Skyer
200000000004191,Skyity
200000000004192,Skyive
200000000004193,Skyor
200000000004194,Skyose
200000000004195,SkyWest Airlines
200000000004196,SL Green Realty
200000000004197,SLM
200000000004198,SLM Corporation
200000000004199,SM Investments
200000000004200,Smart & Final
200000000004201,SMC Corp
200000000004202,Smith & Nephew
200000000004203,Smith & Wesson
200000000004204,Smith International Inc
200000000004205,Smithfield Foods Inc
200000000004206,Smiths Group
200000000004207,Smurfit Kappa Group
200000000004208,Smurfit-Stone Container Corp
200000000004209,Snap-On
200000000004210,Snap-On Inc
200000000004211,SNC-Lavalin Group
200000000004212,"Snyder's-Lance, Inc."
200000000004213,Socií©tí© Gí©ní©rale
200000000004214,Socimbee
200000000004215,Sociometric Solutions
200000000004216,Socire
200000000004217,Sociva
200000000004218,Socizz
200000000004219,Socizzy
200000000004220,Sodexo
200000000004221,Softbank
200000000004222,SOHO China
200000000004223,Sojitz
200000000004224,Solectron Corp
200000000004225,Solutia Inc
200000000004226,Solvay
200000000004227,Sonae SGPS
200000000004228,Songbird Estates plc
200000000004229,Sonic Automotive Inc.
200000000004230,"Sonic Restaurants, Inc."
200000000004231,Sonic Solutions
200000000004232,Sonoco Products Co.
200000000004233,Sony
200000000004234,Sony Pictures Entertainment
200000000004235,Sotheby's
200000000004236,Southern Air
200000000004237,Southern California Edison
200000000004238,Southern Co
200000000004239,Southern Company
200000000004240,Southern Progress Corporation
200000000004241,Southern Union Company
200000000004242,Southern Wine & Spirits
200000000004243,SouthTrust Corp.
200000000004244,Southwest Airlines
200000000004245,Southwest Airlines Co
200000000004246,Southwest Gas Corp
200000000004247,Southwestern Energy
200000000004248,Sovereign Bancorp Inc.
200000000004249,Soyo Group
200000000004250,Space Adventures
200000000004251,SpaceX (Space Exploration Technologies Corporation)
200000000004252,Spansion
200000000004253,Spanx
200000000004254,SpareBank 1 SR-Bank
200000000004255,Spartan Stores Inc
200000000004256,"Specialized Bicycle Components, Inc."
200000000004257,Spectra Energy
200000000004258,Spectrum Brands
200000000004259,Speedway Motorsports
200000000004260,Spherion Corp
200000000004261,Spirit AeroSystems
200000000004262,Spirit Airlines
200000000004263,Sports Authority Inc
200000000004264,"Springfield Armory, Inc."
200000000004265,Sprint Corp.
200000000004266,Sprint Corporation
200000000004267,SPX Corp
200000000004268,SPX Corporation
200000000004269,SQM
200000000004270,SSE
200000000004271,ST Engineering
200000000004272,St Galler Kantonalbank
200000000004273,St Jude Medical
200000000004274,St. Jude Medical Inc
200000000004275,St. Paul Cos.
200000000004276,Staff Leasing Inc.
200000000004277,StanCorp Financial Group Inc
200000000004278,Standard Bank Group
200000000004279,Standard Chartered
200000000004280,Standard Life
200000000004281,Standard Pacific Corp.
200000000004282,Standard Pacific Homes
200000000004283,Stanley Black & Decker
200000000004284,Stanley Works
200000000004285,Staples
200000000004286,Staples Inc
200000000004287,Staples Inc.
200000000004288,Starbucks
200000000004289,Starbucks Corp
200000000004290,Starwood Hotels
200000000004291,Starwood Hotels & Resorts Worldwide
200000000004292,Starwood Hotels & Resorts Worldwide Inc
200000000004293,Starwood Property Trust
200000000004294,Starz
200000000004295,State Bank of India
200000000004296,State Farm Insurance
200000000004297,State Street
200000000004298,State Street Corp.
200000000004299,State Street Corporation
200000000004300,Stater Bros. Holdings Inc.
200000000004301,Stater Bros. Markets
200000000004302,Statoil
200000000004303,Steak 'n Shake
200000000004304,Steel Authority of India
200000000004305,Steel Dynamics
200000000004306,Steelcase Inc
200000000004307,"Steelcase, Inc."
200000000004308,Stein Mart Inc
200000000004309,Steinhoff International
200000000004310,Steinway & Sons
200000000004311,Stephens Inc.
200000000004312,Stericycle
200000000004313,Sterling Ledet & Associates
200000000004314,Stew Leonard's
200000000004315,Stewart & Stevenson
200000000004316,Stewart & Stevenson Services Inc
200000000004317,Stewart Information Services Corp
200000000004318,Stewart-Warner
200000000004319,STI International
200000000004320,Stilwell Financial Inc
200000000004321,STMicroelectronics
200000000004322,Stockland Australia
200000000004323,Stora Enso
200000000004324,Storage Technology Corporation
200000000004325,Storebrand
200000000004326,STRABAG
200000000004327,"Strayer-Voigt, Inc."
200000000004328,Stryker
200000000004329,Stryker Corp
200000000004330,Stryker Corporation
200000000004331,Stuckey's
200000000004332,"Sturm, Ruger & Company"
200000000004333,STX
200000000004334,Subent
200000000004335,Subize
200000000004336,Suboid
200000000004337,Subose
200000000004338,Subous
200000000004339,Subsea 7
200000000004340,Subway
200000000004341,Sucend
200000000004342,Sucible
200000000004343,Sucise
200000000004344,Sucity
200000000004345,Sucoid
200000000004346,Sufescent
200000000004347,Sufible
200000000004348,Sufic
200000000004349,Sufose
200000000004350,Sufous
200000000004351,Sugicious
200000000004352,Sugil
200000000004353,Sugile
200000000004354,Sument
200000000004355,Sumile
200000000004356,Sumitomo Chemical
200000000004357,Sumitomo Corp
200000000004358,Sumitomo Electric
200000000004359,Sumitomo Metal Mining
200000000004360,Sumitomo Mitsui Financial
200000000004361,Sumitomo Mitsui Trust
200000000004362,Sumitomo Realty
200000000004363,Sumitomo Rubber
200000000004364,Sumive
200000000004365,Sumoid
200000000004366,Sumor
200000000004367,Sun Art Retail Group
200000000004368,Sun Capital Partners
200000000004369,Sun Healthcare Group Inc.
200000000004370,Sun Hung Kai Properties
200000000004371,Sun Life Financial
200000000004372,Sun Microsystems Inc.
200000000004373,Sun Pharma Industries
200000000004374,Sun Products
200000000004375,Sun-Maid Growers of California
200000000004376,Sunac China Holdings
200000000004377,Suncor Energy
200000000004378,Suncorp Group
200000000004379,SunGard Data Systems Inc.
200000000004380,Suning Appliance
200000000004381,Sunny Delight Beverages
